f1_wt_adult_rpf,f2_wt_adult_rpf,f2_wt_adult_rna,m1_wt_adult_rpf,m1_wt_adult_rna,f1_wt_fetal_rpf,f1_wt_fetal_rna,m1_wt_fetal_rpf,m1_wt_fetal_rna,gene_id
4.915372754399532,9.26546639087528,10.707778507798356,11.201357307834806,8.44990436715989,16.46710697489391,7.150664042712915,12.024357410663825,5.267590156356723,ENSGALG00010000098
0,0,0,0,0,0,0,0,0,ENSGALG00010000101
199.00741531496993,267.478798895643,20.170034168335444,290.3887866517085,34.82512445069924,0.9682159176893005,0,0,0,ENSGALG00010000106
0.6260430553763384,0.8739126005057594,2.64596147154508,2.531337859510091,1.9719099294321807,0.5309571161521971,0.6062948142833331,0.8112227108245748,0.7088190618520237,ENSGALG00010000105
0,0,0,0,0,0,0,0,0,ENSGALG00010000107
0,0,0.17211762490312912,0,0.758743136968426,0,0.0782366771732119,0,0,ENSGALG00010000111
0,0,0.06460871805673016,0,0.28481348985301275,0,0.05873624412403295,0,0.0324854936177966,ENSGALG00010000118
11.03094989712084,13.561837285495333,5.4779133387066015,25.704000540106723,7.874409862449071,54.877477843939694,10.08632438649111,38.60342464499526,9.939482193014173,ENSGALG00010000121
54.331870579978535,41.38293460666018,10.564105720102237,45.02439842403415,11.642390948991567,237.4737963386452,52.411546459599286,252.32779922889242,65.03556917500103,ENSGALG00010000123
44.78925535440984,43.85689817404471,4.061449057025368,65.86790362437881,5.44378845082576,95.79409732566795,9.679792966583616,69.0517587618395,8.22363641241946,ENSGALG00010000124
0,0.17568574317594757,1.0834742574837266,0,0.17058074122491593,0,0.4924970685364058,0,0.07782495953040482,ENSGALG00010000125
33.00749457565709,35.575278513233236,7.968408560330053,74.96305384943548,15.514423711159946,107.86642520034874,16.66151458318401,128.25148814544656,15.224868008874008,ENSGALG00010000126
62.09014702744705,83.04969008849837,12.61832798604164,81.64969085434194,13.506108055213282,54.3835033598311,8.005229626372948,43.83278708768427,6.709693662804901,ENSGALG00010000127
52.63006024858709,53.28069447590555,3.772058337974421,72.59287840001467,6.3125950924727,120.71263389373097,9.525569461024174,85.508811832843,7.375683664586092,ENSGALG00010000131
31.21507021640338,48.07875475114384,19.53633960825747,41.093185497225186,12.692439585986602,142.14490766628074,48.51252088265048,141.87036711627889,49.27457281689765,ENSGALG00010000133
21.757284538276878,27.65181770818214,11.243864943420498,47.28977696109247,14.853953791153232,14.116166411336135,5.929999400482141,14.582491025950874,5.146093973906634,ENSGALG00010000134
6.736647711819147,7.729561618895863,4.190689997641405,20.231800230310867,2.2679822028947516,0.8621331301859511,0.2551195994778649,0.8906135184135725,0.3574534228170419,ENSGALG00010000137
1.9831616905264702,2.1824922153475805,1.0913255202191159,2.261684985095727,0.8590841677631634,0.7483794532864159,0.6141768135578228,0.7068361257250576,0.2090370893666912,ENSGALG00010000138
11.995936685873783,9.681891846644957,7.424817286150233,11.8869648027401,7.345376476470015,1.3924903085868592,0.4238343265804015,1.9962731351737382,0.7119172461697865,ENSGALG00010000142
39.7247039517591,54.000703860715085,38.483301882517814,66.99578721318407,36.23604354993558,96.83110740448474,46.71133305427639,79.80822437732014,45.79568632101562,ENSGALG00010000140
2.7156893833120277,3.8558397318089543,8.259514507735298,3.7480442421175457,5.505585842940397,22.82951216446351,22.586904478024795,29.519708724359642,23.64481293670819,ENSGALG00010000143
0,0,0.26078428015625627,0,0.4311040550956966,0,0,0,0.0655616325740986,ENSGALG00010000144
46.226122847710066,58.5959560642471,142.5349081229038,66.81747856635478,138.07765456959282,44.795220359667226,70.03858130246121,42.46206809818956,65.32208045507785,ENSGALG00010000141
49.39264813917821,38.45687100582343,21.044633969248142,62.088695398328476,31.401764282096625,4.478202026018412,2.9256572556369154,5.1640615773560095,2.218076745742193,ENSGALG00010000145
40.96771735259336,58.2063836787562,22.4926441634771,60.939326220316886,15.89696203165381,18.660161322739246,6.862378999212832,22.030395270822744,7.529343740931635,ENSGALG00010000146
51.968425205462,79.26137597272806,18.932938739344202,113.00905557216498,13.548984588721892,70.46398815823389,9.556051283299452,72.3214528524001,13.290279517520844,ENSGALG00010000148
33.44126127059649,31.662205797750772,11.721803764954485,43.5718220827721,11.28303371784944,19.65812180467104,8.430676419527144,14.967864303715787,5.943501104734663,ENSGALG00010000147
40.45120333155868,70.03182190583041,7.823528404687688,91.92194662189215,8.132190130214276,241.46184737349034,24.52978463023741,184.40536693244425,19.400283093517356,ENSGALG00010000149
9.3368809813393,11.546008234579952,27.72606091535762,24.456135700380877,41.5681713375746,10.370848323366566,31.834798556882244,15.611022969203836,33.53930128314714,ENSGALG00010000150
6.091194790191806,10.04084153511672,5.788219619204216,10.658203538439118,4.272744505453542,10.222787354282971,2.879268576171504,8.726914552257723,3.541825759745403,ENSGALG00010000152
0.0397208001876129,0.09215214453379891,0,0,0,1.4029996694063827,1.513067813255513,0.9662316473354796,1.1021776344060725,ENSGALG00010000151
19.976111453807846,20.135322074795656,79.60806671413896,15.709551119954059,71.8592440729786,26.707584564267727,152.69147067557222,33.77460489335482,152.53466680512662,ENSGALG00010000153
13.426881512237967,19.997740971271636,46.982238818701916,33.51244036612852,44.372035487080694,44.56334470498576,24.795482332454952,38.59492215622371,27.739797845426676,ENSGALG00010000155
0.3118818385101457,0,0.15936817120660104,0,0,0,0,0,0,ENSGALG00010000154
0,0,0,0,0,0,0,0,0,ENSGALG00010000156
0,0,0,0,0,0,0,0,0,ENSGALG00010000157
0.2844868121545248,0,0.29073923125528567,0,0,0.837375928812368,0.2643130985581483,0,0,ENSGALG00010000159
20.336664057221032,36.156296514292706,5.848657156902446,33.607880325747274,6.330532847885836,4.211269234221423,1.8989484750779586,7.45780737506511,3.0982645296546107,ENSGALG00010000161
0,0,0,0,0,0,0,0,0,ENSGALG00010000167
404.7286487460883,248.89317792014492,111.56299693638253,290.87910491034893,177.90893505488964,604.8848795439593,138.8571488902039,605.1242796467999,145.71615568339885,ENSGALG00010000166
24.065695599146466,19.961836951813165,6.561538086296676,24.253180217390167,9.887666657848394,52.32383448956618,11.118697897022852,59.49741762015983,11.042102349305653,ENSGALG00010000171
3.0148577722647425,3.778617152817993,6.746585914412778,5.020889899572781,8.118239325588098,3.9780525605802373,5.2882198459671,6.442680390405062,7.167262425230161,ENSGALG00010000174
0,0,0,0,0,0,0,0,0,ENSGALG00010000172
67.46793265602007,88.91349627349659,24.469734624782213,67.00334663402981,27.88152491269517,24.637012266985572,5.042966540682935,26.618767206973644,3.883934305624612,ENSGALG00010000173
5.273553131120951,2.9852493314406,1.6815098625305702,2.8430727631919317,0.8077801433155838,0.3725399923774463,0.25477875832959784,0.4398248838429466,0.13007217685041603,ENSGALG00010000175
37.90617434570856,52.765330615647535,28.10998412666432,55.90327205043432,27.662510201973866,185.8974561963457,51.80851390190371,193.12719376227992,40.598455599791144,ENSGALG00010000177
26.429443298746996,43.00099526995638,22.859372057446834,22.514045987998372,10.11571607541125,4.378019801725533,1.4881976636208782,7.156715772966208,3.027771591295667,ENSGALG00010000176
0,0,0.05878334183850038,0,0.5182671700604002,0,0.24048158967175787,0,0.3251212107158168,ENSGALG00010000178
0,0,0.07195552880565599,0,0,0,0,0,0,ENSGALG00010000180
0,0,0,0,0,0,0,0,0,ENSGALG00010000185
0,0,0,0,0,0,0,0,0,ENSGALG00010000184
0,0,0,0,0,0,0,0,0,ENSGALG00010000188
35.980376934055776,46.93224703955791,39.26199801064505,43.69000522715113,28.51463218255979,135.49978596848933,125.2098196366508,145.9974620814724,107.08083722594453,ENSGALG00010000186
0,0,0,0,0,0,0,0,0,ENSGALG00010000190
53.57216740441816,93.79560929929673,68.3240406038112,97.00413475201334,64.18925019242555,1.163998804912662,0.34579746816889234,0.40418529841184236,0.32273709736752404,ENSGALG00010000191
0,0,0,0,0,0,0,0,0,ENSGALG00010000192
2.9770539130513916,2.5489221122732597,0.0724400778211823,2.866047088551059,1.5168476012626362,2.2950303234116753,0.32927894433169985,3.941146882830624,0.36423129207832555,ENSGALG00010000189
19.193849594292615,23.83707082385183,35.790814524248816,24.838181917882217,34.83974360106188,1.351279536214351,0.8733585458068825,0.9116204238323172,1.3592294852979008,ENSGALG00010000196
0,0,0,0,0,0,0,0,0,ENSGALG00010000197
0,0,0,0,0,0,0,0,0,ENSGALG00010000198
9.036251643608923,14.95815320553265,9.534357992023685,11.849874505331757,7.206739482516228,3.3067606283959408,3.2220441295232276,3.225042323058761,2.710692093898926,ENSGALG00010000200
0,0.07098929738795556,0.06254274160724169,0,0.06892652043681195,0,0.2274322010849183,0.21266726457134727,0.06289342659724574,ENSGALG00010000201
3.8553104374868616,2.765674602815579,0.9331678458603385,3.0083135223441957,0.6856112683449632,1.642467484465705,0.5184358125935727,0.17628322653624928,0.23460005872900336,ENSGALG00010000202
0,0,0.09626265374895365,0,0,0,0.02187826542875053,0,0,ENSGALG00010000203
0,0,0,0,0,0.14931522586051862,0,0,0,ENSGALG00010000204
43.416072363706974,71.66982934931772,22.611770127146215,73.22547333408824,16.523620015424296,17.55405629804964,6.8429388320762525,15.33614132274282,7.232209553641358,ENSGALG00010000205
0,0,0,0,0,0,0.031046300465560277,0,0.03434180753881355,ENSGALG00010000206
0.8749581804551002,0.8304138465230871,0.6232218785850078,1.4651492610111772,1.0750453766870014,0.39021296430803043,0.4187731460782752,0.46068979227042484,0.5585950180903992,ENSGALG00010000210
0,0,0,0,0.1035402752413245,0,0,0,0,ENSGALG00010000211
0,0,0.0707720497134577,0,0,0,0.03216968633766936,0,0.0355844387326522,ENSGALG00010000213
95.76235641118237,116.82830940619777,124.96779353104765,82.89691236444462,103.68107936883777,280.67807867862996,258.24137144062746,285.29559558362064,265.54736467676383,ENSGALG00010000215
46.95890273608629,70.96843522709052,48.47394334006494,72.38231167514155,40.453396843469655,18.336823910523897,19.10012756499076,22.395165003839836,18.01473104036048,ENSGALG00010000221
4.109084917804126,2.6770937175393716,1.3806226596507682,4.248493331263922,1.0777601377392414,4.970520219153628,3.5562125987823583,3.91216786163334,1.4462124832521748,ENSGALG00010000223
21.72338705476989,27.257302887730727,5.7829953697520615,13.055856418415509,2.916580964998221,2.540739720223404,0.9579092022916036,1.8331046221821825,0.2710577747653507,ENSGALG00010000224
0.3095885896975712,0.23941488530839913,0.3163926928366344,0.5563503171893233,0,0,0.04793914042476219,0.35861538731638953,0,ENSGALG00010000225
20.81940504861235,25.36475050096056,6.894214257169536,35.584903989507154,3.274961744511507,15.063513945928564,1.9991416128514086,13.742300146002638,3.22737097367524,ENSGALG00010000226
13.020616061500158,25.26726575699856,3.357786034959889,32.474135855362924,2.8781802522284945,12.715529277399368,1.4132347755276715,10.360460727209912,1.2505976155752911,ENSGALG00010000227
0,0.08032999441268655,0,0,0.15599159888331127,0,0,0,0,ENSGALG00010000228
0,0,0,0,0,0,0,0,0,ENSGALG00010000229
94.18651244487032,144.33396221525715,10.75735155644557,268.81368013605976,22.271632904149065,3.5818392330702444,0.7348820832743892,4.228759480493841,0.6878286885664101,ENSGALG00010000230
0.08699183512163157,0.10091040620436659,0,0.3517421426858118,0,0,0,0,0,ENSGALG00010000231
184.9192870643824,254.75668740615146,34.59650751821692,342.33996326708456,30.740535385969523,87.49947268203208,18.4288655401724,74.99566813346163,14.242358674262727,ENSGALG00010000232
1.4353652795069207,0,0,0,0,0,0,0,0,ENSGALG00010000234
0.3084545655594848,0.268355146169854,0.07880843631095656,0.10393357573866478,0.34740986124927936,0.22698102099675913,0.5731624701334205,0.5359526667585601,0.4755019505374184,ENSGALG00010000233
69.25810826915519,53.087648481427635,4.67710937236764,92.11226121117143,4.467237672368451,573.8573647800238,20.693034179871265,515.283535653567,22.105672200527593,ENSGALG00010000235
0,0.0574595724740158,0,0,0,0,0,0,0,ENSGALG00010000238
0,0,0,0,0,0,0,0,0,ENSGALG00010000239
0,0,0,0,0.11737981698150156,0,0,0,0,ENSGALG00010000242
0,0,0,0,0,0,0,0,0,ENSGALG00010000241
0,0,0,0,0,0,0,0,0,ENSGALG00010000244
0,0,0,0,0,0,0,0,0,ENSGALG00010000246
0.7339849923733224,0.503112738381834,0.47734682025432007,1.2140957001104564,0.563646347787559,0,0.21697969105090462,0.23187809512692062,0.24001168184812638,ENSGALG00010000247
0,0,0,0,0,0,0,0,0,ENSGALG00010000248
0,0,0,0,0,0,0,0,0,ENSGALG00010000252
0,0,0,0,0,0,0,0,0,ENSGALG00010000253
0,0,0,0,0,0,0,0,0,ENSGALG00010000254
667.3491639520844,480.26625992864865,49.24476490283972,769.2470385671043,89.04693760254445,1452.7541947195905,62.15469353205166,922.5978531026313,79.0891827618876,ENSGALG00010000255
0,0,0,0,0,0.15003830201480686,0.047358763422041095,0,0.13096452027513641,ENSGALG00010000256
0,0,0,0,0,0,0,0,0,ENSGALG00010000257
0,0,0,0,0,0,0,0,0,ENSGALG00010000258
0,0,0,0,0,0,0,0,0,ENSGALG00010000259
0,0,0,0,0,0,0,0,0,ENSGALG00010000260
0,0,0,0,0,0,0.32064211956234384,0.2998259795596043,0.5763512371780389,ENSGALG00010000261
88.05846660119893,71.11475115816135,126.43082066815367,0.8087562805697525,0.45056005758220075,261.4044989744339,268.4856041472634,0.6950835060574201,0.2312565899585188,ENSGALG00010000262
0,0,0,0,0,0,0,0,0,ENSGALG00010000265
0,0,0,0,0,0,0,0,0,ENSGALG00010000266
34.43642942937367,35.42028440179056,43.254781842597424,29.76855258823968,43.00792710807633,11.883855647254977,21.18253306220725,10.139481635904492,19.578151019851088,ENSGALG00010000263
0,0,0,0,0,0,0,0,0,ENSGALG00010000268
32.89715274873321,40.40906890292197,13.4260551395024,77.71972039692588,14.553896489164181,41.680333315975204,12.655933072137218,31.246314616610633,10.541002638799766,ENSGALG00010000267
0,0,0,0,0,0,0.37014364200473754,0.29146429885475483,0.5387285545182404,ENSGALG00010000269
0,0,0,0,0,0,0,0,0,ENSGALG00010000270
110.47060151180477,148.2766632196234,44.44654235896673,83.02612338318751,26.219043031468814,4.328949412423221,2.030093419664181,2.4823915433397983,1.0580155675879983,ENSGALG00010000271
2.1703117628283337,2.6434365171679945,1.6080577068913482,5.4115105594652215,2.1388538815959177,1.437351465435663,0.4032818410990304,0.9427517913987561,0.5297312322675235,ENSGALG00010000272
0,0,0,0,0,0,0,0,0,ENSGALG00010000275
0,0,0,0,0,0,0,0,0,ENSGALG00010000277
2.675361395969844,7.020841511668805,9.278215717434305,4.551641032505151,8.249355720945777,16.136931961488344,16.503049091224383,22.404496322591434,25.939869688145695,ENSGALG00010000279
0.1176090731812002,0,0,0,0,0,0,0,0,ENSGALG00010000280
0,0,0,0,0,0,0,0,0,ENSGALG00010000278
0,0,0,0.1172473808952706,0,0,0,0,0.04470111311870359,ENSGALG00010000283
0,0,0,0,0,0,0,0,0,ENSGALG00010000282
3.898522981376822,9.798275861695595,8.234022179007722,8.582218781827894,3.2199747325048946,18.360242587293403,19.86100832560703,20.321538614595404,16.693934220256587,ENSGALG00010000284
32.97177040542001,36.52269546724799,16.549771625300878,37.891455587740424,16.23571576977677,5.079165469845511,4.451992506231005,4.520453230283265,4.0787933707984285,ENSGALG00010000281
0.5230316546443439,0,0.13363169635336114,0.1762351936438229,0,23.47773256309956,0.7896559031457723,10.451077001791925,0.403142958064333,ENSGALG00010000285
17.78331795460577,23.56267311157191,4.772207714504505,29.894831276698014,3.769172237712837,16.150056268444082,6.363056923514461,18.2555781269748,4.758974697199356,ENSGALG00010000286
7.017341366478279,4.616776594305249,2.9970730704524975,5.293631749376023,5.190407031500427,8.786198178434251,12.212317145818524,10.555067817730151,11.490410007482877,ENSGALG00010000287
35.87436759801651,29.40405673032543,4.0248594258809955,74.21599690424513,5.242166656350732,47.63358854917702,2.5945836817646803,28.118373838154458,1.9133292771624693,ENSGALG00010000289
3.7089688127941294,5.96086509720597,5.759841778254321,12.595092170936637,9.33493032687532,11.344136106469914,7.892971860486436,7.992605148023942,6.9633422943612,ENSGALG00010000288
47.567376252356226,95.56878892369392,4.094493672003504,110.55008067444317,3.0356289000683137,44.81265091699683,1.4550939093633701,37.21162018977124,2.4704712066848917,ENSGALG00010000292
0,0,0,0.10508839324687215,0,0,0,0,0,ENSGALG00010000293
0.16977438789866806,0,0.2602585053978767,0.228821501424641,0.19121550830857512,1.7490352061484138,0.5915071358861786,0.5899801533269634,0.34895707660407316,ENSGALG00010000294
0.07884653220762111,0,0,0,0,0,0,0,0,ENSGALG00010000295
0,0,0,0,0.1980018624656644,0,0,0,0.022583860907570495,ENSGALG00010000296
9.862209488023527,15.106863573874124,1.4860005153047935,18.063842731083973,0.9968472144855447,2.977336635777309,0.616730563302346,1.9772307841227963,0.7796518468271184,ENSGALG00010000298
878.8263151327707,675.3328024821028,94.27351727648663,910.0272715567322,101.30945294748871,1017.3660784563646,96.37336142700192,1215.7452846811766,95.98223008848034,ENSGALG00010000301
2.374288432267087,4.59028539501066,18.764703466882498,7.466806888593548,29.95038698559576,19.1022448723062,49.33910750303118,13.20136042331611,48.638844256288024,ENSGALG00010000302
0,0,0,0,0,0,0,0,0,ENSGALG00010000304
31.178773623128492,35.70418951661257,37.27978729044069,40.897503661524105,46.72647659239822,201.28207326087087,197.4464417453257,232.21211952084914,186.25042478623536,ENSGALG00010000303
6.465978830540701,13.082313375780382,6.915440286286438,17.328325415028885,7.960028445874112,1.549145468302881,1.2224480808314357,3.919153875671971,1.5453813392466098,ENSGALG00010000306
18.19751235713859,19.039570201135742,21.332375120409015,20.91971489295786,18.285388099609847,39.385054278886805,25.692129156457295,35.33881121792354,24.385593675230403,ENSGALG00010000307
13.011320450345144,15.601870025930676,6.4245294017661045,22.659684793856812,9.056178935170015,16.782409239947878,9.304188170772594,21.33761554532518,10.291810446788187,ENSGALG00010000308
7.628944513097945,18.147209013009114,2.1712085710257116,0,0,22.455503118518823,3.2299545621968213,0,0,ENSGALG00010000309
5.841661137539511,5.24205785528652,7.209115179188656,6.536388019753097,7.200114846886242,0,1.8944745127021205,0,2.208843484891751,ENSGALG00010000312
0,0,0.3415032240141451,0,0.5645410245300788,0,0.01940393779097517,0,0,ENSGALG00010000319
0,0,0,0,0,0,0,0,0,ENSGALG00010000318
0,0,0,0,0,0,0,0,0,ENSGALG00010000322
12.908962303851348,19.221389967413455,9.515498378265198,19.908499806109095,8.033918148185172,18.02304173018044,7.287036835660854,15.903812828813795,5.125012777231635,ENSGALG00010000324
0,0,0,0,0,0,0,0,0,ENSGALG00010000326
121.01532911120519,151.93412168069054,30.590498644453355,171.30645756976475,27.84867576466687,76.893344657946,18.417868729614526,65.87311596311461,14.269131337968696,ENSGALG00010000323
0,0,0,0,0,0,0,0,0,ENSGALG00010000332
27.06688812784479,24.81901737576621,19.143695014735794,26.17344390173118,23.226830723523246,17.451597928636534,15.767085450723824,10.152474801740725,13.599355785370166,ENSGALG00010000331
0,0,0,0,0,0,0,0,0,ENSGALG00010000336
4.222298618813202,5.403742750322342,9.460796943239325,8.095368598424306,9.243163215187394,5.192992341956927,7.0998679496876616,4.959833153392777,6.610797951221608,ENSGALG00010000338
0,0,0,0,0,0,0,0,0,ENSGALG00010000339
78.27631060176599,92.28451778009055,27.33912550256885,80.26198609087075,28.16467100279896,272.51266138543497,90.12346514151757,189.96709025356589,76.6201775602159,ENSGALG00010000340
0,0,0,0,0,0,0,0,0,ENSGALG00010000343
33.788344112602466,49.66540506243398,23.220714813472817,51.747932145970786,21.099409921203478,171.88462787807,66.59021146332297,150.50471682316208,66.08150455045708,ENSGALG00010000341
0,0,0,0,0,0,0,0,0,ENSGALG00010000345
3.716900397377961,6.449282874865423,8.554807765956717,8.840522102518772,8.372629200597432,20.593981299694086,19.892893991927583,23.87931540468778,16.86850224456574,ENSGALG00010000346
0,0,0.045198956119519205,0,0,0,0,0,0,ENSGALG00010000348
0.2609755053648947,0,0.355614927485804,0.1172473808952706,0.09797819433993105,0.25605710219882327,0,0,0,ENSGALG00010000349
0.9274019427063804,0.9682064524806625,37.91137112403725,1.2499500518350433,40.527579452608656,0,0.43081870690094654,0,0.23827465583097507,ENSGALG00010000351
0,0,0,0,0,0,0,0,0,ENSGALG00010000352
433.704590236013,623.862819107527,75.63762813125793,771.8578283368312,66.50116849894164,643.8635852633848,51.95404343533602,696.139707166234,55.18701641950197,ENSGALG00010000353
0.3156589542014451,0.11266582838042313,0,2.2581277580037233,0.2734800810872355,0.4288291953779601,0.4737515053741204,1.0125610935992173,0.34935956458170186,ENSGALG00010000356
0.15255089927126694,0.3539176565428509,0.623614582982352,0.20560772591779336,0.17181683355263272,0,0.14173311082103604,0.5301270942937932,0,ENSGALG00010000360
0.12995076604589406,0.1507427055645476,0,0.35029464415624056,0.29272497568226313,0,0,0,0,ENSGALG00010000362
1.494818279249811,0.8669935491641437,29.40767111880387,1.678926992701508,24.271923575358304,0,0.11573472954617144,0,0.12801975591392034,ENSGALG00010000363
27.156149808631696,22.691939608887857,3.782265159115566,35.43494246262682,3.8976531008652016,4.24423415973392,1.1163909413985715,3.6745795851049228,1.0620086372448163,ENSGALG00010000366
53.392814744943436,43.000995269956384,10.965223084106356,64.14961048635152,11.912633792982534,190.5374088067215,33.33090322808031,184.30751978280878,31.46008194968702,ENSGALG00010000367
0,0,0,0,0,0,0,0,0,ENSGALG00010000369
0.1542272827797424,0.35780686155980534,0,0.31180072721599433,0,0,0,0,0,ENSGALG00010000373
