f1_mus_wt_adult_rpf,m1_mus_wt_adult_rpf,m2_mus_wt_adult_rpf,m3_mus_wt_adult_rpf,gene_id
2.081323731328678,3.123137744537246,2.307571308654105,2.4622773352597305,ENSMUSG00000000628
7.067181326526481,9.12496076523508,3.134164016231695,7.186071512550292,ENSMUSG00000000682
3.8032220793355354,3.1410281385161025,1.7491273819576556,3.1482999948661536,ENSMUSG00000000693
0,0,0,0,ENSMUSG00000000701
2.3498816321452813,6.519227887603066,4.342204075424391,3.9517220896463816,ENSMUSG00000000708
26.55855802997532,45.83703978991982,36.00772729545676,56.88928987921888,ENSMUSG00000000711
0,0,1.068019115077389,0.2608162466635264,ENSMUSG00000000739
85.18010085622923,81.48134563482617,84.68691740978318,85.92722344443278,ENSMUSG00000000743
14.628490778322295,24.664462176512806,20.316007887329516,21.589223851870138,ENSMUSG00000000753
272.0523140368665,246.06255867030737,329.7486127197974,307.3697566328793,ENSMUSG00000000787
0.863659186278658,0.6103099798243894,0.3830168519608273,0.8106354479063363,ENSMUSG00000000791
5.166406425283952,3.488611310387349,4.3151037946699695,3.6975291793771934,ENSMUSG00000000792
3.374734065463029,6.984472769229323,4.451520967498672,4.873145661344834,ENSMUSG00000000811
0,0,0,0,ENSMUSG00000000817
17.11953007404607,7.387525435775548,12.036405900078512,9.405944641579872,ENSMUSG00000027490
60.21401893237013,53.009165139082405,66.62463751396058,51.48633317806987,ENSMUSG00000027489
33.10658439304519,25.55109316978614,15.70649349272534,18.06629611035158,ENSMUSG00000000876
1.0265607563734942,0.6985577522759618,0.30350712063237373,0.0903314805517579,ENSMUSG00000000889
0.9762910286129365,2.1463616266401377,0.9621488617985042,0.7636269489942421,ENSMUSG00000000901
37.189848325265025,29.761127989871973,31.358707554593007,26.197406430894127,ENSMUSG00000000915
8.959992627954241,7.973167358127925,7.233972937998142,5.7413742333224285,ENSMUSG00000000916
8.888246821928355,7.528660784488993,6.569621387834924,5.814511000703598,ENSMUSG00000000934
0,0.1506709203821779,0,0,ENSMUSG00000029844
60.76227575576915,64.8531027004628,53.40095575386945,50.29406623161667,ENSMUSG00000000959
4.961637640458552,6.148960908782949,5.154076952964799,5.113283680340587,ENSMUSG00000000976
0,0.7775801224429257,0,0.6535748298744837,ENSMUSG00000000982
85.82662913597291,65.56129177532894,62.36232138799983,75.18118453940201,ENSMUSG00000001017
6.716328352869139,11.425878128981823,7.694631987840699,9.849975272931049,ENSMUSG00000001020
1.1691386392031462,7.282613831953883,5.789819863730074,5.212460988875511,ENSMUSG00000001029
3.5797337715807673,4.667484807138077,4.209401270368456,3.149961164601248,ENSMUSG00000020715
24.99456761222482,27.986477497772462,27.17703154589332,23.504701444695556,ENSMUSG00000001052
3.2757941117295704,6.266488864121409,4.534353433126818,3.773469772482868,ENSMUSG00000001053
59.698763157238375,47.21633703344334,51.499890242536004,52.771370115081375,ENSMUSG00000001054
18.27918317863271,9.05300688211669,5.975930152206189,6.722553279815123,ENSMUSG00000001082
26.848003286855754,22.656039392312564,26.98025766626639,21.44519015092163,ENSMUSG00000074886
0,0,0,0,ENSMUSG00000001095
16.41191297730965,9.943391831239182,6.607323157129551,8.316691511419037,ENSMUSG00000020829
48.530588666091816,76.62179752244039,83.69828897148139,71.04533411539575,ENSMUSG00000001100
2.587437972006963,0.36117109512376333,1.0199829463874854,0.4047640112155272,ENSMUSG00000001103
5.89163184588619,9.88493001921858,7.311338956441827,7.330781204109508,ENSMUSG00000001119
0.3453691822591351,0.6869758740401122,0.8168791211768482,0.3646861742188038,ENSMUSG00000001128
18.65307556183201,36.20165638237121,36.376880432838675,47.978334102149596,ENSMUSG00000001156
9.769204876900565,18.984535968154415,21.39152822426094,19.520860086354258,ENSMUSG00000001157
23.683894718012226,33.343210345627924,30.543377907591772,32.18349815492418,ENSMUSG00000001173
15.243969627054396,8.22496061907961,8.944553274654297,7.896957887463114,ENSMUSG00000022436
133.0251646800653,168.05687463408233,125.89222441230335,105.93875302486718,ENSMUSG00000001211
0.8167333313967645,0.5985254500045806,1.056434471476689,1.07801799235442,ENSMUSG00000020651
65.18047669414128,30.904165617228227,29.915003248848322,33.28596877214378,ENSMUSG00000001227
0.20365640811925773,0.5116978870269576,0.42148327558786086,0.7407181405244148,ENSMUSG00000001228
1.882173788836411,4.9261091658170875,4.332538294631851,1.5142449210039144,ENSMUSG00000001247
58.52800421785963,40.02824118153192,53.968801315638444,63.94041091456955,ENSMUSG00000001300
6.525424962994305,10.482011114391312,11.093302897532109,7.919176502376657,ENSMUSG00000001280
0.5926172076061005,0.49632773772952715,0.35041967307054417,0.556233897765518,ENSMUSG00000001281
0.5442541941118094,1.3674684911927315,0.724099962370771,0.8939701695984317,ENSMUSG00000001349
148.4014224900886,155.525705516006,147.8939715087428,149.2133903596244,ENSMUSG00000001380
569.6810697429706,420.318505248641,627.5365391481319,465.74582038963536,ENSMUSG00000001383
0,0.3022605658886373,0,0.22582870137939476,ENSMUSG00000001403
13.283035529560498,21.513370838133174,16.05526374211539,17.28953481471592,ENSMUSG00000001415
138.89367033733376,79.44536110999373,91.18188548378247,90.44168495803105,ENSMUSG00000001419
0,0.21515075002489809,0.18228210858291977,0.4822383727372493,ENSMUSG00000001420
121.8716037194672,144.41492737229336,168.69464498617955,159.30980490680452,ENSMUSG00000001440
117.03551580500718,103.97366190907495,113.36389869687898,125.46775512825931,ENSMUSG00000001441
0,0.031593838626983124,0.044612064815705024,0,ENSMUSG00000001444
83.55902627246016,85.59861181225875,60.114494915251846,52.72170294320835,ENSMUSG00000001445
13.400975911620968,16.835343217042592,12.546511926613043,12.665581412268885,ENSMUSG00000022219
91.96359679135232,136.28620155125543,116.51942786061736,125.18285913197393,ENSMUSG00000001467
1.793564957868463,1.5772505892734348,0.954495404943289,0.9679839336398602,ENSMUSG00000001473
8.275169268528664,9.825401003694578,7.996170655790895,7.719760671705857,ENSMUSG00000031967
0,0.6479834353691049,0,0,ENSMUSG00000001494
1.7296845621087644,3.3952556716257893,0.3835415325799517,0.8117459074240162,ENSMUSG00000001496
13.855631582922783,27.959743270411185,24.1632792079791,24.50212678579489,ENSMUSG00000023186
10.696890869057832,8.993122802700471,12.069445507719964,11.115894639958368,ENSMUSG00000001506
13.429446223734036,18.11906645257482,12.223705759503178,14.304499463282198,ENSMUSG00000001507
17.306328540836045,12.102795875084793,10.949718241893285,11.127015926737371,ENSMUSG00000001524
1583.3936206544395,818.7678475785038,916.1457065224554,855.6396277728252,ENSMUSG00000001525
157.083912414551,130.50093949253676,152.12979019404915,152.32226369572737,ENSMUSG00000059714
73.35632071585594,55.0562023348266,54.188667162905055,53.245389369675074,ENSMUSG00000001552
4.124574467572075,5.354330024313004,4.796496459993763,4.742402728967289,ENSMUSG00000001555
0.2626184963268299,0.2749347354727483,0.31057717003146396,0.4005547348925704,ENSMUSG00000001558
21.98864052243934,19.95704827243938,23.387203428480586,23.06545567453535,ENSMUSG00000001569
0,0.050147428230385954,0,0.0843002436105176,ENSMUSG00000001583
1.229873113966946,4.206001571395825,1.3938663056314695,0.9138730305171352,ENSMUSG00000021070
14.283594234608573,16.710495900576337,24.229498740868102,21.115494503637162,ENSMUSG00000001627
7.252752827441837,11.353180234136591,10.415208795004816,10.130171506077883,ENSMUSG00000001630
0,0,0,0,ENSMUSG00000022484
0,0,0,0,ENSMUSG00000001655
0,0,0,0,ENSMUSG00000001656
0,0,0,0,ENSMUSG00000036139
0,0.23056154793365824,0,0,ENSMUSG00000022485
0,0.14494366317466817,0,0,ENSMUSG00000001661
15.204165330921649,14.749945877670225,15.080249012452636,16.10552287195287,ENSMUSG00000020196
119.44173124832142,91.84727369711541,90.80604933514532,104.60141308756938,ENSMUSG00000001666
0.35309556217544685,0.7393099598170995,0.10439422773428962,0.12428156720208303,ENSMUSG00000001670
1.6919387657687186,2.327977242535865,1.8222627945318532,2.8358274905222616,ENSMUSG00000001674
96.40143150794805,78.36331413601462,73.48916051898695,71.96498101801576,ENSMUSG00000001707
56.726705644211854,59.806268191276196,71.18019996553829,48.428559187563486,ENSMUSG00000001729
1.4403076771932297,1.068063951454399,1.5968744417302172,1.7039333650846806,ENSMUSG00000001741
8.624793240023209,4.37919952837563,3.5699403123561986,4.958359137390207,ENSMUSG00000001751
2.2088688030746466,1.8709903391478158,1.2170693458564412,1.3900245003479794,ENSMUSG00000001761
21.029089579224966,35.151915454726776,45.400254839323054,46.52534147657013,ENSMUSG00000001767
4.2371467461053625,13.59591016103646,10.710847765538116,10.041950629928309,ENSMUSG00000001773
122.27241601666238,106.68927266419836,161.66847753823401,126.08211558617741,ENSMUSG00000001774
141.67002245524873,177.04781141325972,169.18122257810074,166.73595090921066,ENSMUSG00000001783
29.07463194860456,30.237478040746165,30.416758653253527,26.764815401540087,ENSMUSG00000001785
266.07982823244015,310.52930320834946,255.0440978572604,231.93559400137087,ENSMUSG00000001794
36.81780762461916,37.94420019100673,22.216808278221105,24.64339511496141,ENSMUSG00000030495
0,0.17691196575923096,0,0.07930601076278532,ENSMUSG00000001815
0,0,0,0,ENSMUSG00000001819
0,0,0,0,ENSMUSG00000001823
45.936678622422136,41.77752307110332,47.08210833272502,40.43547162638877,ENSMUSG00000001829
5.63691843901517,3.54076662898118,3.5414809667538694,4.519262464509079,ENSMUSG00000001844
14.348519662947703,25.76753709948542,18.926746491183167,20.719388546137477,ENSMUSG00000001864
0,0.16120563514060657,0.17072275535571022,0,ENSMUSG00000001865
4.073128162385155,4.8553151780398816,4.803267199069453,4.876575441282438,ENSMUSG00000001870
211.03609257077017,163.31730820766373,173.19940756199406,152.02754344845667,ENSMUSG00000025139
27.817436587936925,15.447329252362337,10.316189587356416,12.430442358225811,ENSMUSG00000020681
1.0042442181914617,1.4718775382403209,1.063924417434136,0.9229520838983959,ENSMUSG00000001901
30.819601406213117,24.606116547226215,31.293559627332026,27.247324104103228,ENSMUSG00000001910
0,0.21837327227196704,0.20556925020805045,0,ENSMUSG00000007209
316.2681317905295,278.2438405315334,258.8066005690189,311.633723869061,ENSMUSG00000001924
1.4750814606768667,0.4632778766891264,3.9250278334116553,1.4998965462332388,ENSMUSG00000001943
8.97245932411717,16.90784684846827,17.604589380866173,10.909802069739444,ENSMUSG00000001946
88.31172221123767,72.84799490366835,84.53260451362831,83.0368550389473,ENSMUSG00000001964
81.5695256469254,100.70356853602357,124.25819032139874,125.6186384324231,ENSMUSG00000078622
3.3147630239119894,6.833660526800511,5.917837244074887,3.649742049433708,ENSMUSG00000020700
54.44438297195139,33.33502240943257,40.40438543418475,32.51933299863285,ENSMUSG00000001983
2.2648784400706687,4.623637858113541,5.147712139066347,4.218439634376712,ENSMUSG00000001998
0,0.16505238448080972,0.11653107052581775,0.0513816690152896,ENSMUSG00000002020
24.758230006654863,15.314008522556511,15.432741972154963,16.00048009433458,ENSMUSG00000002006
5.629186040607741,5.213200066446913,4.8008456581509735,4.9025583374901265,ENSMUSG00000031378
155.01525707291717,143.10598458798935,70.69073772853802,143.56925268348962,ENSMUSG00000002012
167.78121942009858,185.43897384330847,211.45950021558747,215.6018873312136,ENSMUSG00000002015
62.81137689188331,43.838063025481276,64.12362176217651,53.53830097327828,ENSMUSG00000002031
66.75108303932099,64.90238276213555,80.24399867399904,75.00902286898634,ENSMUSG00000002052
260.73510975758404,239.10588765119968,260.99938621880653,200.24806593098765,ENSMUSG00000002064
5.091410202981443,2.7539296003186955,2.5088290213563145,3.2854433652292587,ENSMUSG00000002083
243.5047199556553,222.43563812303842,258.5450015792332,256.3735591105618,ENSMUSG00000002102
80.05508206178274,64.78354583826624,71.06197894601826,77.54393033614967,ENSMUSG00000002103
8.933983941080646,4.489424857878024,4.226193491069656,3.144558143735723,ENSMUSG00000002111
46.705895637554264,38.231849196261074,49.01528699364389,49.22374377719645,ENSMUSG00000002129
8.623365294122543,12.091757119280098,9.695959577072925,10.699943337873375,ENSMUSG00000002190
0,0.2807403961489932,0.453050677642985,0.08989297821898239,ENSMUSG00000002204
33.8434869243016,25.83218174801864,30.199845950642334,26.964739326108084,ENSMUSG00000002210
7.974439431361785,8.017636796352045,5.805224674488258,6.61985945416243,ENSMUSG00000002221
38.63637846741648,54.390109606294246,72.00143289025331,60.37624426670361,ENSMUSG00000002222
0.31566743258484947,0.3635187072420678,0.606634857363957,0.40739497728842816,ENSMUSG00000002228
40.731281623851544,39.44337879166131,35.750813554327486,32.356639203015426,ENSMUSG00000002233
19.961820495719316,29.416572772536036,42.187855733077555,32.88772665726033,ENSMUSG00000042599
0.253344648944502,0.8752456835683815,1.2733414711924025,0.6242006802172035,ENSMUSG00000002257
0.275933070441302,2.455426741542893,0.3671136172858804,0.45323662444675733,ENSMUSG00000002266
5.091410202981443,2.6650931615987377,1.8526737388477401,2.7570154113811967,ENSMUSG00000002289
42.42171030784538,31.28376945184162,31.35540460683268,30.96084717804619,ENSMUSG00000002308
0,0.6507573370616095,0,0.38050589410500757,ENSMUSG00000002324
42.582703515844806,39.15264135585055,41.258833633032495,35.02662761277475,ENSMUSG00000002326
43.22834267881697,83.56509946444756,113.39108186396354,103.67694992371985,ENSMUSG00000002329
101.75956490542532,63.539117994981865,79.58081258837244,89.96112864497552,ENSMUSG00000002341
36.038142409264005,22.636951978940985,15.932920713006839,19.379253676510853,ENSMUSG00000002342
8.052740627164528,15.174714124205055,13.967521571959239,13.006657824684666,ENSMUSG00000002365
0.4026370313582264,0,0,0,ENSMUSG00000002384
16.48393903837334,9.361922557741362,3.594241472632402,5.995368761424768,ENSMUSG00000002393
87.14745071360875,49.87484773092508,55.825293622450026,47.54456162721896,ENSMUSG00000031820
41.38926813690937,50.08903825121683,56.79334153489415,57.66820654898361,ENSMUSG00000002413
10.934263478089665,10.717099528951069,10.518190104897153,16.509982650242982,ENSMUSG00000002428
50.52706763536937,50.84449895920298,60.728435935256925,61.065628287344694,ENSMUSG00000002455
29.452224571313707,16.365457242085263,14.847706299117828,19.226774700215074,ENSMUSG00000002458
57.77841399990549,98.25627395422774,107.91100828108848,68.61563132090002,ENSMUSG00000002477
40.654139045018496,53.426234246182695,32.80636058471749,28.787000461289757,ENSMUSG00000002504
42.94591649118375,24.514146063442933,33.95234426534385,39.467557487538265,ENSMUSG00000002489
4.8549574975353815,5.840058187406835,4.010646152656763,4.2441630488431485,ENSMUSG00000022568
16.012116145608307,5.388123131058318,3.9732216131697298,3.690171895728516,ENSMUSG00000002550
0.4458579556283185,0.513444501754333,0.23068470238742386,0.31386361886627745,ENSMUSG00000002565
271.82473361473154,268.3551399421662,293.16364011498916,221.52959202720925,ENSMUSG00000002580
13.436468469843197,17.63015090328881,17.2143830125981,14.923662876626974,ENSMUSG00000002602
87.68539794023597,43.46742936719238,65.30188115768166,54.38606166913496,ENSMUSG00000002608
5.138772158358015,8.722911896823403,3.8525111693059872,5.0816709640628455,ENSMUSG00000002633
30.505676258199742,34.20426848126918,34.573350522035476,23.60131330102302,ENSMUSG00000002635
72.4585923098956,51.08786767537316,64.96665331051129,55.92348036993212,ENSMUSG00000002658
86.95744369318494,58.7989950135969,48.07295096091734,46.39970238756712,ENSMUSG00000002660
68.5912879214743,52.89089092200859,59.638617357671535,49.15045605348921,ENSMUSG00000002661
0,0.22179298794512983,0,0,ENSMUSG00000002664
66.95975842708928,72.26978890533304,57.74108005212489,108.86312065283066,ENSMUSG00000091803
3.9848248899294942,7.146311278982871,7.171230265216074,5.325690252947219,ENSMUSG00000002688
54.84885369083226,64.00315224641085,81.63818121164327,79.46968224454108,ENSMUSG00000002718
18.568672504991145,39.04100198098856,33.16819544410775,43.7532038888196,ENSMUSG00000002731
2.9921083657331704,7.126282283289136,10.283820950573823,8.864044098692641,ENSMUSG00000002732
177.66622514592316,135.56254503767735,188.85571677097815,153.5729757317635,ENSMUSG00000002741
36.134485319665174,51.916811419051484,60.723718085318744,55.402898961778575,ENSMUSG00000002748
76.78397008820663,49.1985801570448,57.489477993431116,72.65377256720329,ENSMUSG00000063406
72.3184586356595,54.654910529401796,67.18711245052314,61.3755582993056,ENSMUSG00000002767
1.655598422647812,1.5021434183556521,1.0605504499369878,0.7122289812734758,ENSMUSG00000002769
7.316000527232454,8.23667698089239,3.1026741886454428,5.389343613617988,ENSMUSG00000002771
0.10585762326789051,0.37679519682428836,0.2816753710094213,0.18629731904537597,ENSMUSG00000030834
217.88752054027415,115.34263194310401,148.3011668189936,128.9933542279103,ENSMUSG00000002778
288.0283486258073,196.76002084488965,169.23843769777883,167.42960733973524,ENSMUSG00000002808
23.35039948313562,39.269641705810265,28.86979420999357,26.94186432801422,ENSMUSG00000002812
2.3770137995847103,2.770519537670013,2.0146199310047996,1.5989397611721805,ENSMUSG00000002814
15.94279962549745,7.552443297843695,6.540061107944758,6.219413679908281,ENSMUSG00000002825
240.08508957157568,167.5164951810758,167.59684575060567,159.3065634620819,ENSMUSG00000002844
1.6475335729898197,2.552703011568895,1.6074313708857055,2.2809170297985633,ENSMUSG00000002845
28.95510622630814,21.51631328018779,28.871387788212672,23.780249655325186,ENSMUSG00000002846
1.4060910137409777,1.177626911494854,1.039292200383685,1.3610077192263748,ENSMUSG00000002847
11.050201840776529,6.4204799783392685,11.815794277711037,7.627581785446861,ENSMUSG00000002897
18.54257824908194,11.730904165944393,11.331614925465015,15.311922213482493,ENSMUSG00000002900
5.129595779503804,3.7591139044350195,4.783082529215815,5.323911635019232,ENSMUSG00000002910
1.14674430595553,2.1172880150402653,1.6181450061786273,1.3821193837394135,ENSMUSG00000030768
195.46968301306737,185.50422459203656,194.9020608824049,217.83955625734131,ENSMUSG00000002957
11.952456185251583,8.14949264249649,10.329555450260058,9.348869734774167,ENSMUSG00000002963
10.77888794192169,16.68478323705278,8.574076157864557,7.166297457106127,ENSMUSG00000002980
0.32610271961244786,0.6827924628889328,0,0.038260234531219774,ENSMUSG00000052974
104.71660023247411,124.88011533752854,104.65797372791639,96.86314145319271,ENSMUSG00000003033
61.555149354045646,77.24772528893942,96.71159552975391,84.8122270900455,ENSMUSG00000003037
0,0.6024221000697146,0.36456421716583953,0.1928953490948997,ENSMUSG00000003051
9.37626037380741,6.380391351233413,4.6202197819037085,6.325439566359483,ENSMUSG00000003070
185.74333685632914,131.3490081322734,143.73907541198824,130.717179981773,ENSMUSG00000003099
15.557086731332188,9.179765334395652,10.82977860885476,9.424908239647571,ENSMUSG00000003154
0,0.8972078335879913,0.7390261053859551,0.08379164485570303,ENSMUSG00000003206
18.771485675555372,13.55575055690853,9.683958234618805,10.337692495182974,ENSMUSG00000003184
20.415786020753565,43.79344779390577,51.48230815120908,54.97023495257517,ENSMUSG00000003226
0,0.33721586942677906,0.3703509507716465,0.5458807158059746,ENSMUSG00000003227
3.5194482192135874,3.76952971021324,3.3617448224417723,3.8433488423436617,ENSMUSG00000003228
59.581103728621876,63.881751583461025,54.47482638721924,52.784081167712046,ENSMUSG00000003234
35.12355940028607,25.599908960709,25.92821790141723,24.464563937038772,ENSMUSG00000003235
87.02980617993514,55.69629584195941,62.72775963396775,59.30360190491422,ENSMUSG00000003273
0.32080023636671695,0.335845073209597,0.5690758511857007,0.4516574027587895,ENSMUSG00000003282
1.2211506096125706,1.9815508922989455,1.399023997789218,1.611814135570535,ENSMUSG00000003283
12.777015128434384,19.985660528027104,22.554372901993272,15.960712313680844,ENSMUSG00000003348
96.45393773425957,46.26601728535408,79.12177712285455,59.83356535124995,ENSMUSG00000003352
8.768539794023598,11.083716663011046,13.874443952056312,12.154788417041582,ENSMUSG00000003354
62.432003333448,111.0384414848498,112.30522231199407,95.55264012764951,ENSMUSG00000054855
154.5714052273254,168.6836091407806,183.55664805080661,162.03209323971575,ENSMUSG00000020456
0,0.23272644509735455,0.10954042205921938,0.34775499555136846,ENSMUSG00000003379
208.6912470977616,119.93363409387919,115.81800108006314,130.44869474791082,ENSMUSG00000003410
2.8256675551073482,6.381228178743576,1.7305145449099697,2.983711179861773,ENSMUSG00000003418
15.871546889741033,15.600472707950598,17.2058017129442,12.879805655766708,ENSMUSG00000003420
122.93850690804513,76.49179971497438,98.16945559382715,90.13330434442497,ENSMUSG00000003421
70.03217875226794,185.37046660688225,92.40133588987423,109.51346018018252,ENSMUSG00000003429
75.9275832164316,69.2237758625563,76.44801159962452,66.11049691707017,ENSMUSG00000003437
13.974860296725108,5.507859200637391,8.871062617702096,8.390947685628138,ENSMUSG00000003444
1.1897013790886288,1.3700453790530194,0.5276105253455367,0.4652752138972455,ENSMUSG00000007122
878.1027497755024,399.4817879050531,649.4705885400497,597.5049892063042,ENSMUSG00000003469
4.298972817303397,1.928822288160954,1.089437038067567,1.152868701205315,ENSMUSG00000003477
149.74528484807612,195.60528776114037,198.5491457300315,208.64757871073803,ENSMUSG00000029777
0,0.09588149478865865,0,0,ENSMUSG00000003484
5.894205172746152,7.67900701831603,8.71323606172297,5.301820715371849,ENSMUSG00000031799
77.12134999770699,65.77207379136004,84.961236586393,71.6442166796502,ENSMUSG00000103088
15.34957917431615,13.973427147494437,20.76705764760334,15.22935288921762,ENSMUSG00000003527
49.842226197607815,80.17196369348834,35.53541737848078,44.711111442838856,ENSMUSG00000003528
15.473893754159288,24.299378826341428,15.859734833044627,16.33937074686209,ENSMUSG00000003541
14.782009682976335,20.067909957609345,28.40737247474723,34.63025143388314,ENSMUSG00000003545
13.92650437874336,15.902593476350114,12.80978582668989,13.43459372519772,ENSMUSG00000003546
23.322507905753486,23.848462518223755,14.111516639711395,11.899853288493606,ENSMUSG00000003549
19.24801418200302,29.778263157917603,18.27365788807417,18.8190584482829,ENSMUSG00000003559
0.4220152842043442,0.2871744770385805,1.0605504499369875,0.396105957499687,ENSMUSG00000031849
25.03276683132543,19.010997886070992,17.248199521824663,15.580966262375123,ENSMUSG00000003581
47.42982888585492,58.58359331587043,64.69357744615624,52.280484918326756,ENSMUSG00000003585
6.625118955484495,3.386313434465951,4.608811831824934,3.657867360614394,ENSMUSG00000021253
10.836344700673939,9.47022955094668,11.422286636933288,8.789118234580743,ENSMUSG00000003604
0.49750580391623245,1.236989654989485,1.195104131922689,1.0214789171928493,ENSMUSG00000042476
20.087927528126787,34.330805034055544,45.77721396637107,37.25016433959558,ENSMUSG00000003623
32.268729658063876,31.529925696618637,30.612933288783722,29.21160672548759,ENSMUSG00000024002
99.24392766872161,341.73762767591086,59.21406678814847,135.096888129737,ENSMUSG00000003657
